Entry	INSDC_Nuc_ID_1	INSDC_Nuc_EMBL_Link_1	INSDC_Nuc_GenBank_Link_1	INSDC_Nuc_DDBJ_Link_1	INSDC_Prot_ID_1	INSDC_Prot_EMBL_Link_1	INSDC_Prot_GenBank_Link_1	INSDC_Prot_DDBJ_Link_1	INSDC_Molecule_1	INSDC_Nuc_ID_2	INSDC_Nuc_EMBL_Link_2	INSDC_Nuc_GenBank_Link_2	INSDC_Nuc_DDBJ_Link_2	INSDC_Prot_ID_2	INSDC_Prot_EMBL_Link_2	INSDC_Prot_GenBank_Link_2	INSDC_Prot_DDBJ_Link_2	INSDC_Molecule_2	INSDC_Nuc_ID_3	INSDC_Nuc_EMBL_Link_3	INSDC_Nuc_GenBank_Link_3	INSDC_Nuc_DDBJ_Link_3	INSDC_Prot_ID_3	INSDC_Prot_EMBL_Link_3	INSDC_Prot_GenBank_Link_3	INSDC_Prot_DDBJ_Link_3	INSDC_Molecule_3	INSDC_Nuc_ID_4	INSDC_Nuc_EMBL_Link_4	INSDC_Nuc_GenBank_Link_4	INSDC_Nuc_DDBJ_Link_4	INSDC_Prot_ID_4	INSDC_Prot_EMBL_Link_4	INSDC_Prot_GenBank_Link_4	INSDC_Prot_DDBJ_Link_4	INSDC_Molecule_4	INSDC_Nuc_ID_5	INSDC_Nuc_EMBL_Link_5	INSDC_Nuc_GenBank_Link_5	INSDC_Nuc_DDBJ_Link_5	INSDC_Prot_ID_5	INSDC_Prot_EMBL_Link_5	INSDC_Prot_GenBank_Link_5	INSDC_Prot_DDBJ_Link_5	INSDC_Molecule_5	INSDC_Nuc_ID_6	INSDC_Nuc_EMBL_Link_6	INSDC_Nuc_GenBank_Link_6	INSDC_Nuc_DDBJ_Link_6	INSDC_Prot_ID_6	INSDC_Prot_EMBL_Link_6	INSDC_Prot_GenBank_Link_6	INSDC_Prot_DDBJ_Link_6	INSDC_Molecule_6	INSDC_Nuc_ID_7	INSDC_Nuc_EMBL_Link_7	INSDC_Nuc_GenBank_Link_7	INSDC_Nuc_DDBJ_Link_7	INSDC_Prot_ID_7	INSDC_Prot_EMBL_Link_7	INSDC_Prot_GenBank_Link_7	INSDC_Prot_DDBJ_Link_7	INSDC_Molecule_7	INSDC_Nuc_ID_8	INSDC_Nuc_EMBL_Link_8	INSDC_Nuc_GenBank_Link_8	INSDC_Nuc_DDBJ_Link_8	INSDC_Prot_ID_8	INSDC_Prot_EMBL_Link_8	INSDC_Prot_GenBank_Link_8	INSDC_Prot_DDBJ_Link_8	INSDC_Molecule_8	INSDC_Nuc_ID_9	INSDC_Nuc_EMBL_Link_9	INSDC_Nuc_GenBank_Link_9	INSDC_Nuc_DDBJ_Link_9	INSDC_Prot_ID_9	INSDC_Prot_EMBL_Link_9	INSDC_Prot_GenBank_Link_9	INSDC_Prot_DDBJ_Link_9	INSDC_Molecule_9	INSDC_Nuc_ID_10	INSDC_Nuc_EMBL_Link_10	INSDC_Nuc_GenBank_Link_10	INSDC_Nuc_DDBJ_Link_10	INSDC_Prot_ID_10	INSDC_Prot_EMBL_Link_10	INSDC_Prot_GenBank_Link_10	INSDC_Prot_DDBJ_Link_10	INSDC_Molecule_10	INSDC_Nuc_ID_11	INSDC_Nuc_EMBL_Link_11	INSDC_Nuc_GenBank_Link_11	INSDC_Nuc_DDBJ_Link_11	INSDC_Prot_ID_11	INSDC_Prot_EMBL_Link_11	INSDC_Prot_GenBank_Link_11	INSDC_Prot_DDBJ_Link_11	INSDC_Molecule_11	INSDC_Nuc_ID_12	INSDC_Nuc_EMBL_Link_12	INSDC_Nuc_GenBank_Link_12	INSDC_Nuc_DDBJ_Link_12	INSDC_Prot_ID_12	INSDC_Prot_EMBL_Link_12	INSDC_Prot_GenBank_Link_12	INSDC_Prot_DDBJ_Link_12	INSDC_Molecule_12	INSDC_Nuc_ID_13	INSDC_Nuc_EMBL_Link_13	INSDC_Nuc_GenBank_Link_13	INSDC_Nuc_DDBJ_Link_13	INSDC_Prot_ID_13	INSDC_Prot_EMBL_Link_13	INSDC_Prot_GenBank_Link_13	INSDC_Prot_DDBJ_Link_13	INSDC_Molecule_13	INSDC_Nuc_ID_14	INSDC_Nuc_EMBL_Link_14	INSDC_Nuc_GenBank_Link_14	INSDC_Nuc_DDBJ_Link_14	INSDC_Prot_ID_14	INSDC_Prot_EMBL_Link_14	INSDC_Prot_GenBank_Link_14	INSDC_Prot_DDBJ_Link_14	INSDC_Molecule_14	INSDC_Nuc_ID_15	INSDC_Nuc_EMBL_Link_15	INSDC_Nuc_GenBank_Link_15	INSDC_Nuc_DDBJ_Link_15	INSDC_Prot_ID_15	INSDC_Prot_EMBL_Link_15	INSDC_Prot_GenBank_Link_15	INSDC_Prot_DDBJ_Link_15	INSDC_Molecule_15	INSDC_Nuc_ID_16	INSDC_Nuc_EMBL_Link_16	INSDC_Nuc_GenBank_Link_16	INSDC_Nuc_DDBJ_Link_16	INSDC_Prot_ID_16	INSDC_Prot_EMBL_Link_16	INSDC_Prot_GenBank_Link_16	INSDC_Prot_DDBJ_Link_16	INSDC_Molecule_16	INSDC_Nuc_ID_17	INSDC_Nuc_EMBL_Link_17	INSDC_Nuc_GenBank_Link_17	INSDC_Nuc_DDBJ_Link_17	INSDC_Prot_ID_17	INSDC_Prot_EMBL_Link_17	INSDC_Prot_GenBank_Link_17	INSDC_Prot_DDBJ_Link_17	INSDC_Molecule_17	INSDC_Nuc_ID_18	INSDC_Nuc_EMBL_Link_18	INSDC_Nuc_GenBank_Link_18	INSDC_Nuc_DDBJ_Link_18	INSDC_Prot_ID_18	INSDC_Prot_EMBL_Link_18	INSDC_Prot_GenBank_Link_18	INSDC_Prot_DDBJ_Link_18	INSDC_Molecule_18	INSDC_Nuc_ID_19	INSDC_Nuc_EMBL_Link_19	INSDC_Nuc_GenBank_Link_19	INSDC_Nuc_DDBJ_Link_19	INSDC_Prot_ID_19	INSDC_Prot_EMBL_Link_19	INSDC_Prot_GenBank_Link_19	INSDC_Prot_DDBJ_Link_19	INSDC_Molecule_19	INSDC_Nuc_ID_20	INSDC_Nuc_EMBL_Link_20	INSDC_Nuc_GenBank_Link_20	INSDC_Nuc_DDBJ_Link_20	INSDC_Prot_ID_20	INSDC_Prot_EMBL_Link_20	INSDC_Prot_GenBank_Link_20	INSDC_Prot_DDBJ_Link_20	INSDC_Molecule_20	INSDC_Nuc_ID_21	INSDC_Nuc_EMBL_Link_21	INSDC_Nuc_GenBank_Link_21	INSDC_Nuc_DDBJ_Link_21	INSDC_Prot_ID_21	INSDC_Prot_EMBL_Link_21	INSDC_Prot_GenBank_Link_21	INSDC_Prot_DDBJ_Link_21	INSDC_Molecule_21	INSDC_Nuc_ID_22	INSDC_Nuc_EMBL_Link_22	INSDC_Nuc_GenBank_Link_22	INSDC_Nuc_DDBJ_Link_22	INSDC_Prot_ID_22	INSDC_Prot_EMBL_Link_22	INSDC_Prot_GenBank_Link_22	INSDC_Prot_DDBJ_Link_22	INSDC_Molecule_22	INSDC_Nuc_ID_23	INSDC_Nuc_EMBL_Link_23	INSDC_Nuc_GenBank_Link_23	INSDC_Nuc_DDBJ_Link_23	INSDC_Prot_ID_23	INSDC_Prot_EMBL_Link_23	INSDC_Prot_GenBank_Link_23	INSDC_Prot_DDBJ_Link_23	INSDC_Molecule_23	INSDC_Nuc_ID_24	INSDC_Nuc_EMBL_Link_24	INSDC_Nuc_GenBank_Link_24	INSDC_Nuc_DDBJ_Link_24	INSDC_Prot_ID_24	INSDC_Prot_EMBL_Link_24	INSDC_Prot_GenBank_Link_24	INSDC_Prot_DDBJ_Link_24	INSDC_Molecule_24	RefSeq_Prot_ID_1	RefSeq_Prot_Link_1	RefSeq_Nuc_ID_1	RefSeq_Nuc_Link_1	RefSeq_Molecule_1	RefSeq_Prot_ID_2	RefSeq_Prot_Link_2	RefSeq_Nuc_ID_2	RefSeq_Nuc_Link_2	RefSeq_Molecule_2	RefSeq_Prot_ID_3	RefSeq_Prot_Link_3	RefSeq_Nuc_ID_3	RefSeq_Nuc_Link_3	RefSeq_Molecule_3	RefSeq_Prot_ID_4	RefSeq_Prot_Link_4	RefSeq_Nuc_ID_4	RefSeq_Nuc_Link_4	RefSeq_Molecule_4	RefSeq_Prot_ID_5	RefSeq_Prot_Link_5	RefSeq_Nuc_ID_5	RefSeq_Nuc_Link_5	RefSeq_Molecule_5	RefSeq_Prot_ID_6	RefSeq_Prot_Link_6	RefSeq_Nuc_ID_6	RefSeq_Nuc_Link_6	RefSeq_Molecule_6	RefSeq_Prot_ID_7	RefSeq_Prot_Link_7	RefSeq_Nuc_ID_7	RefSeq_Nuc_Link_7	RefSeq_Molecule_7	RefSeq_Prot_ID_8	RefSeq_Prot_Link_8	RefSeq_Nuc_ID_8	RefSeq_Nuc_Link_8	RefSeq_Molecule_8	RefSeq_Prot_ID_9	RefSeq_Prot_Link_9	RefSeq_Nuc_ID_9	RefSeq_Nuc_Link_9	RefSeq_Molecule_9	RefSeq_Prot_ID_10	RefSeq_Prot_Link_10	RefSeq_Nuc_ID_10	RefSeq_Nuc_Link_10	RefSeq_Molecule_10	RefSeq_Prot_ID_11	RefSeq_Prot_Link_11	RefSeq_Nuc_ID_11	RefSeq_Nuc_Link_11	RefSeq_Molecule_11
D1MX88	AB506081	https://www.ebi.ac.uk/ena/browser/view/AB506081	https://www.ncbi.nlm.nih.gov/nucleotide/AB506081	https://getentry.ddbj.nig.ac.jp/getentry/na/AB506081	BAI52803.1	https://www.ebi.ac.uk/ena/browser/view/BAI52803.1	https://www.ncbi.nlm.nih.gov/protein/BAI52803.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAI52803.1	mRNA																																																																																																																																																																																																																																																																						
D1MX89	AB506082	https://www.ebi.ac.uk/ena/browser/view/AB506082	https://www.ncbi.nlm.nih.gov/nucleotide/AB506082	https://getentry.ddbj.nig.ac.jp/getentry/na/AB506082	BAI52804.1	https://www.ebi.ac.uk/ena/browser/view/BAI52804.1	https://www.ncbi.nlm.nih.gov/protein/BAI52804.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAI52804.1	mRNA																																																																																																																																																																																																																																																																						
D2B747	CP001814	https://www.ebi.ac.uk/ena/browser/view/CP001814	https://www.ncbi.nlm.nih.gov/nucleotide/CP001814	https://getentry.ddbj.nig.ac.jp/getentry/na/CP001814	ACZ89572.1	https://www.ebi.ac.uk/ena/browser/view/ACZ89572.1	https://www.ncbi.nlm.nih.gov/protein/ACZ89572.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ACZ89572.1	Genomic_DNA																																																																																																																																																																																																																WP_012893303.1	https://www.ncbi.nlm.nih.gov/protein/WP_012893303.1	NC_013595.1	https://www.ncbi.nlm.nih.gov/nucleotide/NC_013595.1																																																			
D2E9W6	FJ977165	https://www.ebi.ac.uk/ena/browser/view/FJ977165	https://www.ncbi.nlm.nih.gov/nucleotide/FJ977165	https://getentry.ddbj.nig.ac.jp/getentry/na/FJ977165	ACZ57550.1	https://www.ebi.ac.uk/ena/browser/view/ACZ57550.1	https://www.ncbi.nlm.nih.gov/protein/ACZ57550.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ACZ57550.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D2K762	GU183406	https://www.ebi.ac.uk/ena/browser/view/GU183406	https://www.ncbi.nlm.nih.gov/nucleotide/GU183406	https://getentry.ddbj.nig.ac.jp/getentry/na/GU183406	ACZ71037.1	https://www.ebi.ac.uk/ena/browser/view/ACZ71037.1	https://www.ncbi.nlm.nih.gov/protein/ACZ71037.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ACZ71037.1	mRNA																																																																																																																																																																																																																																																																						
D2YZP9	AB511914	https://www.ebi.ac.uk/ena/browser/view/AB511914	https://www.ncbi.nlm.nih.gov/nucleotide/AB511914	https://getentry.ddbj.nig.ac.jp/getentry/na/AB511914	BAI67934.1	https://www.ebi.ac.uk/ena/browser/view/BAI67934.1	https://www.ncbi.nlm.nih.gov/protein/BAI67934.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAI67934.1	mRNA																																																																																																																																																																																																																																																																						
D3KYU2	AB547324	https://www.ebi.ac.uk/ena/browser/view/AB547324	https://www.ncbi.nlm.nih.gov/nucleotide/AB547324	https://getentry.ddbj.nig.ac.jp/getentry/na/AB547324	BAI77523.1	https://www.ebi.ac.uk/ena/browser/view/BAI77523.1	https://www.ncbi.nlm.nih.gov/protein/BAI77523.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAI77523.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D3KYU3	AB547324	https://www.ebi.ac.uk/ena/browser/view/AB547324	https://www.ncbi.nlm.nih.gov/nucleotide/AB547324	https://getentry.ddbj.nig.ac.jp/getentry/na/AB547324	BAI77524.1	https://www.ebi.ac.uk/ena/browser/view/BAI77524.1	https://www.ncbi.nlm.nih.gov/protein/BAI77524.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAI77524.1	Genomic_DNA																																																																																																																																																																																																																WP_032492608.1	https://www.ncbi.nlm.nih.gov/protein/WP_032492608.1	NZ_SZNQ01000001.1	https://www.ncbi.nlm.nih.gov/nucleotide/NZ_SZNQ01000001.1																																																			
D5KXD2	GU647162	https://www.ebi.ac.uk/ena/browser/view/GU647162	https://www.ncbi.nlm.nih.gov/nucleotide/GU647162	https://getentry.ddbj.nig.ac.jp/getentry/na/GU647162	ADD96698.1	https://www.ebi.ac.uk/ena/browser/view/ADD96698.1	https://www.ncbi.nlm.nih.gov/protein/ADD96698.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADD96698.1	mRNA	JN412092	https://www.ebi.ac.uk/ena/browser/view/JN412092	https://www.ncbi.nlm.nih.gov/nucleotide/JN412092	https://getentry.ddbj.nig.ac.jp/getentry/na/JN412092	AEP82783.1	https://www.ebi.ac.uk/ena/browser/view/AEP82783.1	https://www.ncbi.nlm.nih.gov/protein/AEP82783.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AEP82783.1	Genomic_DNA																																																																																																																																																																																																							NP_001234766.1	https://www.ncbi.nlm.nih.gov/protein/NP_001234766.1	NM_001247837.1	https://www.ncbi.nlm.nih.gov/nucleotide/NM_001247837.1																																																			
D5SJ87	CM000914	https://www.ebi.ac.uk/ena/browser/view/CM000914	https://www.ncbi.nlm.nih.gov/nucleotide/CM000914	https://getentry.ddbj.nig.ac.jp/getentry/na/CM000914	EFG03980.2	https://www.ebi.ac.uk/ena/browser/view/EFG03980.2	https://www.ncbi.nlm.nih.gov/protein/EFG03980.2	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFG03980.2	Genomic_DNA																																																																																																																																																																																																																WP_003963126.1	https://www.ncbi.nlm.nih.gov/protein/WP_003963126.1	NZ_CM000914.1	https://www.ncbi.nlm.nih.gov/nucleotide/NZ_CM000914.1																																																			
D5SK09	CM000914	https://www.ebi.ac.uk/ena/browser/view/CM000914	https://www.ncbi.nlm.nih.gov/nucleotide/CM000914	https://getentry.ddbj.nig.ac.jp/getentry/na/CM000914	EFG04252.2	https://www.ebi.ac.uk/ena/browser/view/EFG04252.2	https://www.ncbi.nlm.nih.gov/protein/EFG04252.2	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFG04252.2	Genomic_DNA																																																																																																																																																																																																																WP_003963279.1	https://www.ncbi.nlm.nih.gov/protein/WP_003963279.1	NZ_CM000914.1	https://www.ncbi.nlm.nih.gov/nucleotide/NZ_CM000914.1																																																			
D5SL78	CM000914	https://www.ebi.ac.uk/ena/browser/view/CM000914	https://www.ncbi.nlm.nih.gov/nucleotide/CM000914	https://getentry.ddbj.nig.ac.jp/getentry/na/CM000914	EFG04671.2	https://www.ebi.ac.uk/ena/browser/view/EFG04671.2	https://www.ncbi.nlm.nih.gov/protein/EFG04671.2	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFG04671.2	Genomic_DNA																																																																																																																																																																																																																WP_003963519.1	https://www.ncbi.nlm.nih.gov/protein/WP_003963519.1	NZ_CM000914.1	https://www.ncbi.nlm.nih.gov/nucleotide/NZ_CM000914.1																																																			
D7NJ68	GQ169528	https://www.ebi.ac.uk/ena/browser/view/GQ169528	https://www.ncbi.nlm.nih.gov/nucleotide/GQ169528	https://getentry.ddbj.nig.ac.jp/getentry/na/GQ169528	ADD60469.1	https://www.ebi.ac.uk/ena/browser/view/ADD60469.1	https://www.ncbi.nlm.nih.gov/protein/ADD60469.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADD60469.1	mRNA	GQ169529	https://www.ebi.ac.uk/ena/browser/view/GQ169529	https://www.ncbi.nlm.nih.gov/nucleotide/GQ169529	https://getentry.ddbj.nig.ac.jp/getentry/na/GQ169529	ADD60470.1	https://www.ebi.ac.uk/ena/browser/view/ADD60470.1	https://www.ncbi.nlm.nih.gov/protein/ADD60470.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADD60470.1	Genomic_DNA																																																																																																																																																																																																																																																													
D7PHY9	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24937.1	https://www.ebi.ac.uk/ena/browser/view/ADI24937.1	https://www.ncbi.nlm.nih.gov/protein/ADI24937.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24937.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ0	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24936.1	https://www.ebi.ac.uk/ena/browser/view/ADI24936.1	https://www.ncbi.nlm.nih.gov/protein/ADI24936.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24936.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ1	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24935.1	https://www.ebi.ac.uk/ena/browser/view/ADI24935.1	https://www.ncbi.nlm.nih.gov/protein/ADI24935.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24935.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ2	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24926.1	https://www.ebi.ac.uk/ena/browser/view/ADI24926.1	https://www.ncbi.nlm.nih.gov/protein/ADI24926.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24926.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ3	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24927.1	https://www.ebi.ac.uk/ena/browser/view/ADI24927.1	https://www.ncbi.nlm.nih.gov/protein/ADI24927.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24927.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ4	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24928.1	https://www.ebi.ac.uk/ena/browser/view/ADI24928.1	https://www.ncbi.nlm.nih.gov/protein/ADI24928.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24928.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ5	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24929.1	https://www.ebi.ac.uk/ena/browser/view/ADI24929.1	https://www.ncbi.nlm.nih.gov/protein/ADI24929.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24929.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ6	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24930.1	https://www.ebi.ac.uk/ena/browser/view/ADI24930.1	https://www.ncbi.nlm.nih.gov/protein/ADI24930.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24930.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ7	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24931.1	https://www.ebi.ac.uk/ena/browser/view/ADI24931.1	https://www.ncbi.nlm.nih.gov/protein/ADI24931.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24931.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ8	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24932.1	https://www.ebi.ac.uk/ena/browser/view/ADI24932.1	https://www.ncbi.nlm.nih.gov/protein/ADI24932.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24932.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7PHZ9	GU574477	https://www.ebi.ac.uk/ena/browser/view/GU574477	https://www.ncbi.nlm.nih.gov/nucleotide/GU574477	https://getentry.ddbj.nig.ac.jp/getentry/na/GU574477	ADI24934.1	https://www.ebi.ac.uk/ena/browser/view/ADI24934.1	https://www.ncbi.nlm.nih.gov/protein/ADI24934.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/ADI24934.1	Genomic_DNA																																																																																																																																																																																																																																																																						
D7UTD0	AB570429	https://www.ebi.ac.uk/ena/browser/view/AB570429	https://www.ncbi.nlm.nih.gov/nucleotide/AB570429	https://getentry.ddbj.nig.ac.jp/getentry/na/AB570429	BAJ10702.1	https://www.ebi.ac.uk/ena/browser/view/BAJ10702.1	https://www.ncbi.nlm.nih.gov/protein/BAJ10702.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAJ10702.1	mRNA																																																																																																																																																																																																																																																																						
D7UTD1	AB570430	https://www.ebi.ac.uk/ena/browser/view/AB570430	https://www.ncbi.nlm.nih.gov/nucleotide/AB570430	https://getentry.ddbj.nig.ac.jp/getentry/na/AB570430	BAJ10703.1	https://www.ebi.ac.uk/ena/browser/view/BAJ10703.1	https://www.ncbi.nlm.nih.gov/protein/BAJ10703.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAJ10703.1	mRNA																																																																																																																																																																																																																																																																						
D8RLD3	JX413785	https://www.ebi.ac.uk/ena/browser/view/JX413785	https://www.ncbi.nlm.nih.gov/nucleotide/JX413785	https://getentry.ddbj.nig.ac.jp/getentry/na/JX413785	AFR34005.1	https://www.ebi.ac.uk/ena/browser/view/AFR34005.1	https://www.ncbi.nlm.nih.gov/protein/AFR34005.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AFR34005.1	mRNA	GL377583	https://www.ebi.ac.uk/ena/browser/view/GL377583	https://www.ncbi.nlm.nih.gov/nucleotide/GL377583	https://getentry.ddbj.nig.ac.jp/getentry/na/GL377583	EFJ26899.1	https://www.ebi.ac.uk/ena/browser/view/EFJ26899.1	https://www.ncbi.nlm.nih.gov/protein/EFJ26899.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFJ26899.1	Genomic_DNA																																																																																																																																																																																																																																																													
D8RNZ9	JX413786	https://www.ebi.ac.uk/ena/browser/view/JX413786	https://www.ncbi.nlm.nih.gov/nucleotide/JX413786	https://getentry.ddbj.nig.ac.jp/getentry/na/JX413786	AFR34006.1	https://www.ebi.ac.uk/ena/browser/view/AFR34006.1	https://www.ncbi.nlm.nih.gov/protein/AFR34006.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AFR34006.1	mRNA	GL377585	https://www.ebi.ac.uk/ena/browser/view/GL377585	https://www.ncbi.nlm.nih.gov/nucleotide/GL377585	https://getentry.ddbj.nig.ac.jp/getentry/na/GL377585	EFJ26173.1	https://www.ebi.ac.uk/ena/browser/view/EFJ26173.1	https://www.ncbi.nlm.nih.gov/protein/EFJ26173.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFJ26173.1	Genomic_DNA																																																																																																																																																																																																																																																													
D8S255	JX413789	https://www.ebi.ac.uk/ena/browser/view/JX413789	https://www.ncbi.nlm.nih.gov/nucleotide/JX413789	https://getentry.ddbj.nig.ac.jp/getentry/na/JX413789	AFR34009.1	https://www.ebi.ac.uk/ena/browser/view/AFR34009.1	https://www.ncbi.nlm.nih.gov/protein/AFR34009.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/AFR34009.1	mRNA	GL377599	https://www.ebi.ac.uk/ena/browser/view/GL377599	https://www.ncbi.nlm.nih.gov/nucleotide/GL377599	https://getentry.ddbj.nig.ac.jp/getentry/na/GL377599	EFJ21571.1	https://www.ebi.ac.uk/ena/browser/view/EFJ21571.1	https://www.ncbi.nlm.nih.gov/protein/EFJ21571.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFJ21571.1	Genomic_DNA																																																																																																																																																																																																																																																													
D9XD61	GG657757	https://www.ebi.ac.uk/ena/browser/view/GG657757	https://www.ncbi.nlm.nih.gov/nucleotide/GG657757	https://getentry.ddbj.nig.ac.jp/getentry/na/GG657757	EFL36708.1	https://www.ebi.ac.uk/ena/browser/view/EFL36708.1	https://www.ncbi.nlm.nih.gov/protein/EFL36708.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFL36708.1	Genomic_DNA																																																																																																																																																																																																																WP_003994861.1	https://www.ncbi.nlm.nih.gov/protein/WP_003994861.1	NZ_GG657757.1	https://www.ncbi.nlm.nih.gov/nucleotide/NZ_GG657757.1																																																			
D9XDR8	GG657757	https://www.ebi.ac.uk/ena/browser/view/GG657757	https://www.ncbi.nlm.nih.gov/nucleotide/GG657757	https://getentry.ddbj.nig.ac.jp/getentry/na/GG657757	EFL30447.1	https://www.ebi.ac.uk/ena/browser/view/EFL30447.1	https://www.ncbi.nlm.nih.gov/protein/EFL30447.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/EFL30447.1	Genomic_DNA																																																																																																																																																																																																																																																																						
E0D7H5	AB570249	https://www.ebi.ac.uk/ena/browser/view/AB570249	https://www.ncbi.nlm.nih.gov/nucleotide/AB570249	https://getentry.ddbj.nig.ac.jp/getentry/na/AB570249	BAJ15868.1	https://www.ebi.ac.uk/ena/browser/view/BAJ15868.1	https://www.ncbi.nlm.nih.gov/protein/BAJ15868.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAJ15868.1	mRNA																																																																																																																																																																																																																																																																						
E0D7H6	AB570428	https://www.ebi.ac.uk/ena/browser/view/AB570428	https://www.ncbi.nlm.nih.gov/nucleotide/AB570428	https://getentry.ddbj.nig.ac.jp/getentry/na/AB570428	BAJ15869.1	https://www.ebi.ac.uk/ena/browser/view/BAJ15869.1	https://www.ncbi.nlm.nih.gov/protein/BAJ15869.1	https://getentry.ddbj.nig.ac.jp/getentry/aa/BAJ15869.1	mRNA																																																																																																																																																																																																																																																																						
